Date,Sales
10/27/2019,9171.3065318558
10/28/2019,9578.3675560737
10/29/2019,9458.2233596272
10/30/2019,9455.7246926058
10/31/2019,9225.9954793378
11/1/2019,9131.4106303055
11/2/2019,9197.6323446207
11/3/2019,9290.8966023936
11/4/2019,9202.41545055
11/5/2019,9369.6280811552
11/6/2019,9326.5996237841
11/7/2019,9335.7524023305
11/8/2019,9226.4858208826
11/9/2019,8794.3586445233
11/10/2019,8798.0420546256
11/11/2019,9081.1868784913
11/12/2019,8711.5343391679
11/13/2019,8760.8927181435
11/14/2019,8749.520591019
11/15/2019,8656.970922354
11/16/2019,8500.6435581622
11/17/2019,8469.2608988992
11/18/2019,8537.3396519676
11/19/2019,8205.8063659942
11/20/2019,8118.4885358003
11/21/2019,8074.8431736099
11/22/2019,7612.7405735024
11/23/2019,7262.1105349483
11/24/2019,7303.4057585242
11/25/2019,7041.7329364242
11/26/2019,7211.8618087461
11/27/2019,7141.0694486947
11/28/2019,7523.4806726005
11/29/2019,7390.207469227
11/30/2019,7729.265938935
12/1/2019,7542.2356086361
12/2/2019,7381.9630078152
12/3/2019,7333.4329304881
12/4/2019,7315.3677645579
12/5/2019,7213.7337617194
12/6/2019,7398.7870496069
12/7/2019,7511.8805831153
12/8/2019,7532.1235130864
12/9/2019,7550.2391998746
12/10/2019,7333.0960431601
12/11/2019,7239.762575441
12/12/2019,7198.0666770463
12/13/2019,7190.2723692612
12/14/2019,7238.8743229875
12/15/2019,7087.0249853497
12/16/2019,7112.7314761241
12/17/2019,6883.4963937703
12/18/2019,6584.0288433458
12/19/2019,7424.0154002314
12/20/2019,7147.5683237876
12/21/2019,7139.9333705301
12/22/2019,7286.3350811573
12/23/2019,7236.9862046092
12/24/2019,7166.1723785327
12/25/2019,7235.6266504955
12/26/2019,7212.8093952216
12/27/2019,7183.7065360296
12/28/2019,7227.2937116818
12/29/2019,7311.560643923
12/30/2019,7385.464847913
12/31/2019,7251.2767943228
1/1/2020,7179.9578192867
1/2/2020,7174.7440119511
1/3/2020,6955.4875796712
1/4/2020,7291.2195053189
1/5/2020,7337.6366701377
1/6/2020,7347.4332644392
1/7/2020,7713.8607536496
1/8/2020,8039.6037008183
1/9/2020,8067.6063690564
1/10/2020,7808.7013638165
1/11/2020,8087.4528852359
1/12/2020,8078.9935319903
1/13/2020,8149.3137171468
1/14/2020,8116.9610079465
1/15/2020,8735.1424391365
1/16/2020,8843.6757322237
1/17/2020,8711.6375778988
1/18/2020,8925.2990284456
1/19/2020,8939.8643002492
1/20/2020,8638.1814404614
1/21/2020,8652.6837629859
1/22/2020,8708.786013433
1/23/2020,8635.0743569587
1/24/2020,8384.0887767671
1/25/2020,8451.2322960209
1/26/2020,8347.567505406
1/27/2020,8562.307470442
1/28/2020,8881.9623914604
1/29/2020,9131.1149880642
1/30/2020,9320.9784062486
1/31/2020,9545.0779565894
2/1/2020,9388.8807518859
2/2/2020,9363.1933827575
2/3/2020,9385.2603858419
2/4/2020,9269.7070348447
2/5/2020,9177.8946372066
2/6/2020,9625.4566372011
2/7/2020,9681.3774113095
2/8/2020,9795.3440659492
2/9/2020,9927.7782564213
2/10/2020,10132.706499106
2/11/2020,9838.9000162764
2/12/2020,10236.6351482326
2/13/2020,10364.9262882252
2/14/2020,10218.0997373046
2/15/2020,10367.5279981077
2/16/2020,9926.353690569
2/17/2020,9876.2349632052
2/18/2020,9636.6240948155
2/19/2020,10189.9959829746
2/20/2020,9701.0371914987
2/21/2020,9631.4849459561
2/22/2020,9670.8586543715
2/23/2020,9689.0867428481
2/24/2020,9919.5514478418
2/25/2020,9640.4695050585
2/26/2020,9392.8696287195
2/27/2020,8787.9783631624
2/28/2020,8784.9953524383
2/29/2020,8778.4705108021
3/1/2020,8639.5914172977
3/2/2020,8548.9483224221
3/3/2020,8923.0443982559
3/4/2020,8791.1120581303
3/5/2020,8756.9610624113
3/6/2020,9078.5787771302
3/7/2020,9126.6368222216
3/8/2020,8925.2134877789
3/9/2020,8166.3138940249
3/10/2020,7875.7508752183
3/11/2020,7959.2282742121
3/12/2020,7955.3062841815
3/13/2020,5800.2089048343
3/14/2020,5672.6812010316
3/15/2020,5304.149952186
3/16/2020,5355.1873735338
3/17/2020,4944.7023359837
3/18/2020,5465.582594124
3/19/2020,5363.8228532507
3/20/2020,6301.0634040737
3/21/2020,6185.2798385235
3/22/2020,6187.0537502172
3/23/2020,5884.3401334651
3/24/2020,6455.4546882515
3/25/2020,6784.3180114254
3/26/2020,6706.9850891337
3/27/2020,6721.4953923809
3/28/2020,6682.7800491951
3/29/2020,6229.4883428258
3/30/2020,5922.4898350924
3/31/2020,6483.7394455297
4/1/2020,6446.4213468415
4/2/2020,6537.3364615033
4/3/2020,6850.5587116906
4/4/2020,6776.370093566
4/5/2020,6855.9332644576
4/6/2020,6805.3622868989
4/7/2020,7278.2439697658
4/8/2020,7175.6674765579
4/9/2020,7367.2933984502
4/10/2020,7321.8166138877
4/11/2020,6866.3981890103
4/12/2020,6873.848495157
4/13/2020,7043.4388635241
4/14/2020,6889.8637723481
4/15/2020,6887.554907833
4/16/2020,6718.7999502834
4/17/2020,7166.5828171387
4/18/2020,7065.0823890422
4/19/2020,7277.1405855631
4/20/2020,7185.87030343
4/21/2020,6856.1464345446
4/22/2020,6904.4757726979
4/23/2020,7118.3887479246
4/24/2020,7562.0328317455
4/25/2020,7497.8617638281
4/26/2020,7542.3034007032
4/27/2020,7624.8537859232
4/28/2020,7776.5075425684
4/29/2020,7761.7587840758
4/30/2020,8773.1064879583
5/1/2020,8767.6726233679
5/2/2020,8853.7744840141
5/3/2020,8963.057557797
5/4/2020,8904.713816537
5/5/2020,8887.5058925872
5/6/2020,8978.2835871237
5/7/2020,9371.6842727917
5/8/2020,9900.678866615
5/9/2020,9917.2484143422
5/10/2020,9617.5181949278
5/11/2020,8786.655181651
5/12/2020,8608.125245038
5/13/2020,8815.2312449023
5/14/2020,9330.986484701
5/15/2020,9757.2965855933
5/16/2020,9362.6355569661
5/17/2020,9418.9185505051
5/18/2020,9684.7019593528
5/19/2020,9723.6801504531
5/20/2020,9719.4808544776
5/21/2020,9540.8865665842
5/22/2020,9141.150637421
5/23/2020,9192.8451358053
5/24/2020,9220.0758874664
5/25/2020,9048.7151191611
5/26/2020,8905.7816045384
5/27/2020,8835.7272240409
5/28/2020,9112.9791755927
5/29/2020,9507.5246646633
5/30/2020,9425.2818691896
5/31/2020,9688.324390372
6/1/2020,9427.6700841394
6/2/2020,10268.5819847333
6/3/2020,9516.1354430882
6/4/2020,9667.0607542595
6/5/2020,9811.367094602
6/6/2020,9659.6612981892
6/7/2020,9677.0509945125
6/8/2020,9737.458558786
6/9/2020,9791.9278997681
6/10/2020,9786.1420204782
6/11/2020,9874.967047524
6/12/2020,9260.8326409877
6/13/2020,9464.2280968215
6/14/2020,9458.6597544046
6/15/2020,9351.9537280097
6/16/2020,9441.7689955465
6/17/2020,9510.6606372934
6/18/2020,9457.6270744096
6/19/2020,9398.6420936216
6/20/2020,9279.7607651662
6/21/2020,9353.0781961865
6/22/2020,9289.104491444
6/23/2020,9680.9471278957
6/24/2020,9609.6802455253
6/25/2020,9311.1363183171
6/26/2020,9252.6333717662
6/27/2020,9171.7320857653
6/28/2020,9022.1537680028
6/29/2020,9101.8500573564
6/30/2020,9188.0613754617
7/1/2020,9148.4448585576
7/2/2020,9236.3167704303
7/3/2020,9097.7973663897
7/4/2020,9094.3245610188
7/5/2020,9124.653534398
7/6/2020,9055.4644825162
7/7/2020,9278.8056370407
7/8/2020,9244.4158145353
7/9/2020,9471.7599734203
7/10/2020,9236.1432537083
7/11/2020,9243.1752591504
7/12/2020,9229.85975494
7/13/2020,9286.737042085
7/14/2020,9238.9937548587
7/15/2020,9260.4709801845
7/16/2020,9211.0264328947
7/17/2020,9133.7778303426
7/18/2020,9160.4105914881
7/19/2020,9176.6863901004
7/20/2020,9190.2715341962
7/21/2020,9172.5883325719
7/22/2020,9395.0644458829
7/23/2020,9530.7908853474
7/24/2020,9617.3778613786
7/25/2020,9568.9747259614
7/26/2020,9708.9491400965
7/27/2020,9938.9512228609
7/28/2020,11187.7797269617
7/29/2020,10939.6701415471
7/30/2020,11284.4589868467
7/31/2020,11118.918412434
8/1/2020,11373.3172566418
8/2/2020,11766.7482970949
8/3/2020,11139.0983803526
8/4/2020,11261.8063317402
8/5/2020,11228.0263240165
8/6/2020,11653.4075855619
8/7/2020,11796.8173649898
8/8/2020,11639.9354101265
8/9/2020,11744.9120755023
8/10/2020,11673.1232375366
8/11/2020,11832.2273081293
8/12/2020,11340.5823406437
8/13/2020,11549.5463143706
8/14/2020,11752.1686562261
8/15/2020,11783.2834112599
8/16/2020,11895.6269498904
8/17/2020,11896.9471701861
8/18/2020,12399.1118846619
8/19/2020,12071.738909085
8/20/2020,11749.8295087584
8/21/2020,11833.8973486966
8/22/2020,11583.1389426341
8/23/2020,11674.6243539052
8/24/2020,11666.4101222366
8/25/2020,11744.0126966495
8/26/2020,11378.7260298071
8/27/2020,11458.8225964867
8/28/2020,11302.1209644988
8/29/2020,11482.2256865058
8/30/2020,11515.0444306934
8/31/2020,11657.0039342288
9/1/2020,11678.3732554192
9/2/2020,11964.2086724627
9/3/2020,11427.7026049712
9/4/2020,10712.9206460713
9/5/2020,10563.896938616
9/6/2020,10042.8548543675
9/7/2020,10207.6050029603
9/8/2020,10381.7761069335
9/9/2020,10043.1964412914
9/10/2020,10268.460915747
9/11/2020,10341.0159838502
9/12/2020,10380.5395972283
9/13/2020,10436.3654083593
9/14/2020,10313.06857949
9/15/2020,10680.2975611652
9/16/2020,10829.5053071986
9/17/2020,11033.3835264817
9/18/2020,10937.1112591004
9/19/2020,10933.9311623986
9/20/2020,11048.8792781597
9/21/2020,10852.9101389415
9/22/2020,10526.2028872017
9/23/2020,10531.1645626345
9/24/2020,10260.0330124118
9/25/2020,10672.956808056
9/26/2020,10729.0696074184
9/27/2020,10741.4764675217
9/28/2020,10752.3454497531
9/29/2020,10863.0657239052
9/30/2020,10764.2843707196
10/1/2020,10741.5795494951
10/2/2020,10626.6009564965
10/3/2020,10567.330195233
10/4/2020,10555.0286787811
10/5/2020,10660.6111826447
10/6/2020,10756.4045849204
10/7/2020,10589.6263935253
10/8/2020,10645.7547867781
10/9/2020,10897.5954315054
10/10/2020,11052.3950836712
10/11/2020,11360.8527168674
10/12/2020,11334.0267420322
10/13/2020,11666.2117003214
10/14/2020,11443.7327918222
10/15/2020,11395.54736637
10/16/2020,11504.5490067109
10/17/2020,11355.1604394509
10/18/2020,11358.7063796297
10/19/2020,11471.002547787
10/20/2020,11776.5929973295
10/21/2020,11936.3629133377
10/22/2020,13102.9344615485
10/23/2020,13140.669284056
10/24/2020,12933.8235654933
10/25/2020,13081.6725594906
10/26/2020,13008.4532577537
10/27/2020,13033.5242700816
10/28/2020,13721.2822248459
10/29/2020,13282.2603479223
10/30/2020,13467.7317828145
10/31/2020,13573.7105031536
11/1/2020,13891.2168331626
11/2/2020,13730.1973109361
11/3/2020,13633.6982168925
11/4/2020,13832.9384097683
11/5/2020,14163.9768155039
11/6/2020,15424.527676687
11/7/2020,15540.5965908122
11/8/2020,14783.9816785334
11/9/2020,15500.3342547421
11/10/2020,15283.7801387338
11/11/2020,15374.0443857602
11/12/2020,15820.4952410758
11/13/2020,16253.3102719418
11/14/2020,16347.0449203531
11/15/2020,15991.833024404
11/16/2020,15918.0801281116
11/17/2020,16752.0029899638
11/18/2020,17593.4864149334
11/19/2020,17834.6365337098
11/20/2020,17954.8580090953
11/21/2020,18612.870672181
11/22/2020,18591.8566047532
11/23/2020,18629.995537256
11/24/2020,18469.2004694785
11/25/2020,19045.7364656531
11/26/2020,18746.9348067039
11/27/2020,17187.4062763281
11/28/2020,17023.9614000906
11/29/2020,17814.7802784355
11/30/2020,18114.4143492772
12/1/2020,19382.3605858664
12/2/2020,18980.9774501247
12/3/2020,19184.8978477411
12/4/2020,19464.5317045601
12/5/2020,18813.1247602864
12/6/2020,19045.0202725986
12/7/2020,19113.9333950879
12/8/2020,19107.5997953098
12/9/2020,18682.4578332067
12/10/2020,18543.0070492215
12/11/2020,18359.4766003421
12/12/2020,18137.3193746116
12/13/2020,18882.2601710641
12/14/2020,19060.2769012786
12/15/2020,19251.2240047093
12/16/2020,19443.4763528278
12/17/2020,21310.6562622307
12/18/2020,22895.9762375501
12/19/2020,23008.7762567449
12/20/2020,23890.8226488694
12/21/2020,23537.3698908908
12/22/2020,23177.2709979948
12/23/2020,23433.9807581397
12/24/2020,23224.4541378534
12/25/2020,23623.8855332302
12/26/2020,24581.0061712681
12/27/2020,26381.2962329223
12/28/2020,26389.2902649448
12/29/2020,26718.0294634041
12/30/2020,26975.7295645207
12/31/2020,28768.8362075267
1/1/2021,29111.5215671239
1/2/2021,29333.6051206224
1/3/2021,32154.1673632745
1/4/2021,33002.5364270397
1/5/2021,31431.6122797216
1/6/2021,34433.6065138377
1/7/2021,36275.7563476709
1/8/2021,39713.5078567171
1/9/2021,40519.4485975339
1/10/2021,40258.923988658
1/11/2021,38709.7653748751
1/12/2021,34409.6423752223
1/13/2021,34214.6102620504
1/14/2021,37017.0075034547
1/15/2021,38435.8635146613
1/16/2021,36751.5849736892
1/17/2021,36016.7796059422
1/18/2021,36375.8113792618
1/19/2021,36346.6095022257
1/20/2021,36577.5196463886
1/21/2021,35004.5326268831
1/22/2021,30606.1826756533
1/23/2021,33368.3659318948
1/24/2021,32070.0974252022
1/25/2021,32285.726132437
1/26/2021,32500.2559626891
1/27/2021,32324.5556507343
1/28/2021,30534.9993730199
1/29/2021,33408.2183373915
1/30/2021,34842.5573931247
1/31/2021,34622.3732315285
2/1/2021,33087.3698645166
2/2/2021,33613.320764309
2/3/2021,35632.9019515192
2/4/2021,37397.426364087
2/5/2021,37256.2521108726
2/6/2021,37851.5965900821
2/7/2021,40302.7997928393
2/8/2021,38461.6814033048
2/9/2021,44716.6854690563
2/10/2021,46674.851688109
2/11/2021,45237.475689253
2/12/2021,47500.8975242038
2/13/2021,47884.1828622953
2/14/2021,47005.1906488965
2/15/2021,49151.167576322
2/16/2021,48125.9921954072
2/17/2021,48840.4144745814
2/18/2021,52165.3025552208
2/19/2021,51728.5087967282
2/20/2021,55719.2043616996
2/21/2021,54801.6486439949
2/22/2021,57128.6426064698
2/23/2021,54181.9146491937
2/24/2021,48172.8774769266
2/25/2021,48745.4329843392
2/26/2021,48291.4120833455
2/27/2021,45752.1149194059
2/28/2021,46642.6060765784
3/1/2021,45092.8065726007
3/2/2021,49248.914013312
3/3/2021,47900.7768783279
3/4/2021,50811.855174443
3/5/2021,48259.4870766621
3/6/2021,49149.7308288371
3/7/2021,48879.1519041557
3/8/2021,50594.6985745107
3/9/2021,51503.2581321815
3/10/2021,54458.0378114244
3/11/2021,56915.1739350527
3/12/2021,57636.7579619661
3/13/2021,57306.166262989
3/14/2021,60743.0418249111
3/15/2021,60197.9019918003
3/16/2021,56300.3341086303
3/17/2021,56639.7839496711
3/18/2021,58567.2837810578
3/19/2021,57983.094743574
3/20/2021,58451.7314659458
3/21/2021,58593.6024540601
3/22/2021,57796.4673712199
3/23/2021,54329.3586346314
3/24/2021,54794.2977137099
3/25/2021,52787.7455257516
3/26/2021,52173.8679802456
3/27/2021,54483.0457323
3/28/2021,56234.3561050027
3/29/2021,55343.9258153269
3/30/2021,57627.6792491031
3/31/2021,58734.4754337222
4/1/2021,58724.6645166272
4/2/2021,58984.6129299288
4/3/2021,58821.6269944414
4/4/2021,57517.7987731414
4/5/2021,58177.4027637323
4/6/2021,58843.5595402095
4/7/2021,58040.1876018833
4/8/2021,56508.9428638801
4/9/2021,57880.9056838598
4/10/2021,58171.9090187021
4/11/2021,59295.950044014
4/12/2021,59822.9016774304
4/13/2021,59853.1972422704
4/14/2021,63223.8843907858
4/15/2021,62926.5571759009
4/16/2021,63346.7890351052
4/17/2021,61965.7825980957
4/18/2021,60574.4447282273
4/19/2021,56850.8301656893
4/20/2021,56224.1015877117
4/21/2021,56608.7697483925
4/22/2021,54144.4274760563
4/23/2021,51965.0595594061
4/24/2021,50669.1443821756
4/25/2021,50733.7695036374
4/26/2021,48542.9522029844
4/27/2021,53558.7078446195
4/28/2021,55123.8619814166
4/29/2021,54591.5153255436
4/30/2021,53260.2953411529
5/1/2021,57302.6464240813
5/2/2021,57677.9752218988
5/3/2021,56427.0431250152
5/4/2021,57255.3068375553
5/5/2021,53658.8431208163
5/6/2021,57252.7021845011
5/7/2021,56583.8498791665
5/8/2021,57107.1206718864
5/9/2021,58788.2096789273
5/10/2021,58102.1914262342
5/11/2021,55715.5466512869
5/12/2021,56573.5554719043
5/13/2021,52147.8211869823
5/14/2021,49764.1320815975
5/15/2021,50032.6931367648
5/16/2021,47885.6252547166
5/17/2021,45604.6157536131
5/18/2021,43144.4712908603
